species	protein	family	evidence	orthogroup
Ochropleura_plecta	Ochropleura_plecta_10526	CYP	Pfam:PF00067:30-489:cov=0.935	OG0001139
Ochropleura_plecta	Ochropleura_plecta_10541	CYP	Pfam:PF00067:61-527:cov=0.829	OG0007818
Ochropleura_plecta	Ochropleura_plecta_1059	CYP	Pfam:PF00067:36-460:cov=0.852	OG0003690
Ochropleura_plecta	Ochropleura_plecta_10626	CCE	Pfam:PF00135:21-531:cov=0.916	OG0001608
Ochropleura_plecta	Ochropleura_plecta_10690	CYP	Pfam:PF00067:32-484:cov=0.921	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10697	CYP	Pfam:PF00067:48-481:cov=0.880	OG0008310
Ochropleura_plecta	Ochropleura_plecta_10702	CYP	Pfam:PF00067:22-417:cov=0.896	OG0008310
Ochropleura_plecta	Ochropleura_plecta_10704	CYP	Pfam:PF00067:30-464:cov=0.884	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10714	CYP	Pfam:PF00067:18-435:cov=0.919	OG0008310
Ochropleura_plecta	Ochropleura_plecta_10715	CYP	Pfam:PF00067:28-470:cov=0.908	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10730	CYP	Pfam:PF00067:28-475:cov=0.920	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10742	CYP	Pfam:PF00067:31-383:cov=0.922	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10744	CYP	Pfam:PF00067:30-475:cov=0.916	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10749	CYP	Pfam:PF00067:32-481:cov=0.913	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10753	CYP	Pfam:PF00067:30-475:cov=0.920	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10759	CYP	Pfam:PF00067:32-464:cov=0.923	OG0000013
Ochropleura_plecta	Ochropleura_plecta_10765	CYP	Pfam:PF00067:10-424:cov=0.928	OG0008310
Ochropleura_plecta	Ochropleura_plecta_10766	CYP	Pfam:PF00067:32-479:cov=0.896	OG0008310
Ochropleura_plecta	Ochropleura_plecta_108	CCE	Pfam:PF00135:22-530:cov=0.920	OG0000020
Ochropleura_plecta	Ochropleura_plecta_10818	CCE	Pfam:PF00135:26-505:cov=0.887	OG0009830
Ochropleura_plecta	Ochropleura_plecta_10832	CYP	Pfam:PF00067:44-528:cov=0.900	OG0008961
Ochropleura_plecta	Ochropleura_plecta_10905	CCE	Pfam:PF00135:27-530:cov=0.918	OG0000051
Ochropleura_plecta	Ochropleura_plecta_10937	CCE	Pfam:PF00135:27-530:cov=0.903	OG0000051
Ochropleura_plecta	Ochropleura_plecta_10999	CCE	Pfam:PF00135:20-530:cov=0.929	OG0007335
Ochropleura_plecta	Ochropleura_plecta_11025	CCE	Pfam:PF00135:32-553:cov=0.905	OG0000244
Ochropleura_plecta	Ochropleura_plecta_11047	CCE	Pfam:PF00135:509-1014:cov=0.478;Pfam:PF00135:23-501:cov=0.453	OG0000244
Ochropleura_plecta	Ochropleura_plecta_11085	CCE	Pfam:PF00135:21-497:cov=0.960	OG0000244
Ochropleura_plecta	Ochropleura_plecta_11099	CCE	Pfam:PF00135:36-557:cov=0.889	OG0000244
Ochropleura_plecta	Ochropleura_plecta_11130	bHLH	Pfam:PF00010:70-122:cov=0.351	OG0006245
Ochropleura_plecta	Ochropleura_plecta_11133	UGT	Pfam:PF00201:81-506:cov=0.790	OG0003400
Ochropleura_plecta	Ochropleura_plecta_11207	Nuclear_receptor_LBD	Pfam:PF00104:235-395:cov=0.378	OG0001532
Ochropleura_plecta	Ochropleura_plecta_11378	CCE	Pfam:PF00135:22-524:cov=0.937	OG0000051
Ochropleura_plecta	Ochropleura_plecta_11531	CYP	Pfam:PF00067:115-562:cov=0.783	OG0003403
Ochropleura_plecta	Ochropleura_plecta_11907	Catalase	Pfam:PF00199:43-421:cov=0.739	OG0000338
Ochropleura_plecta	Ochropleura_plecta_12014	Nuclear_receptor_LBD	Pfam:PF00104:239-441:cov=0.435	OG0000883
Ochropleura_plecta	Ochropleura_plecta_12079	EH	Pfam:PF00561:114-365:cov=0.581	OG0008059
Ochropleura_plecta	Ochropleura_plecta_12089	CCE	Pfam:PF00135:26-592:cov=0.618	OG0004954
Ochropleura_plecta	Ochropleura_plecta_12151	CYP	Pfam:PF00067:35-492:cov=0.907	OG0015482
Ochropleura_plecta	Ochropleura_plecta_12253	bHLH	Pfam:PF00010:82-132:cov=0.370	OG0004348
Ochropleura_plecta	Ochropleura_plecta_12280	CYP	Pfam:PF00067:37-480:cov=0.877	OG0000045
Ochropleura_plecta	Ochropleura_plecta_12296	CCE	Pfam:PF00135:30-547:cov=0.918	OG0000308
Ochropleura_plecta	Ochropleura_plecta_12308	CYP	Pfam:PF00067:59-489:cov=0.855	OG0000045
Ochropleura_plecta	Ochropleura_plecta_12309	CYP	Pfam:PF00067:73-472:cov=0.792	OG0000045
Ochropleura_plecta	Ochropleura_plecta_12333	CYP	Pfam:PF00067:37-487:cov=0.897	OG0000045
Ochropleura_plecta	Ochropleura_plecta_12409	CCE	Pfam:PF00135:34-491:cov=0.867	OG0002524
Ochropleura_plecta	Ochropleura_plecta_12410	EH	Pfam:PF00561:90-379:cov=0.695	OG0000119
Ochropleura_plecta	Ochropleura_plecta_12431	SULT	Pfam:PF00685:88-330:cov=0.702	OG0006272
Ochropleura_plecta	Ochropleura_plecta_12818	CCE	Pfam:PF00135:6-517:cov=0.972	OG0005406
Ochropleura_plecta	Ochropleura_plecta_12822	CCE	Pfam:PF00135:4-514:cov=0.701	OG0001136
Ochropleura_plecta	Ochropleura_plecta_12911	CYP	Pfam:PF00067:32-483:cov=0.874	OG0000057
Ochropleura_plecta	Ochropleura_plecta_12930	Keap1_BTB	Pfam:PF00651:16-120:cov=0.673	OG0001652
Ochropleura_plecta	Ochropleura_plecta_12948	CYP	Pfam:PF00067:32-491:cov=0.904	OG0000045
Ochropleura_plecta	Ochropleura_plecta_12953	CYP	Pfam:PF00067:169-359:cov=0.494	OG0000013
Ochropleura_plecta	Ochropleura_plecta_12961	CYP	Pfam:PF00067:29-464:cov=0.886	OG0000013
Ochropleura_plecta	Ochropleura_plecta_12969	CYP	Pfam:PF00067:36-446:cov=0.871	OG0000013
Ochropleura_plecta	Ochropleura_plecta_12970	CYP	Pfam:PF00067:27-393:cov=0.882	OG0000013
Ochropleura_plecta	Ochropleura_plecta_12975	CYP	Pfam:PF00067:29-464:cov=0.886	OG0000013
Ochropleura_plecta	Ochropleura_plecta_12998	CYP	Pfam:PF00067:127-421:cov=0.684	OG0000013
Ochropleura_plecta	Ochropleura_plecta_13005	CYP	Pfam:PF00067:16-437:cov=0.904	OG0000013
Ochropleura_plecta	Ochropleura_plecta_13013	CYP	Pfam:PF00067:29-407:cov=0.892	OG0000013
Ochropleura_plecta	Ochropleura_plecta_13027	CYP	Pfam:PF00067:28-470:cov=0.902	OG0000013
Ochropleura_plecta	Ochropleura_plecta_13041	CYP	Pfam:PF00067:184-388:cov=0.523;Pfam:PF00067:31-194:cov=0.418	OG0000013
Ochropleura_plecta	Ochropleura_plecta_13204	PAS_2	Pfam:PF13426:39-136:cov=0.471	OG0001609
Ochropleura_plecta	Ochropleura_plecta_13448	Nuclear_receptor_LBD	Pfam:PF00104:232-400:cov=0.383	OG0002235
Ochropleura_plecta	Ochropleura_plecta_13450	CCE	Pfam:PF00135:32-532:cov=0.924	OG0010651
Ochropleura_plecta	Ochropleura_plecta_13555	CCE	Pfam:PF00135:10-528:cov=0.942	OG0002257
Ochropleura_plecta	Ochropleura_plecta_13589	CCE	Pfam:PF00135:35-557:cov=0.906	OG0000181
Ochropleura_plecta	Ochropleura_plecta_136	CCE	Pfam:PF00135:23-532:cov=0.916	OG0000020
Ochropleura_plecta	Ochropleura_plecta_13612	CCE	Pfam:PF00135:55-567:cov=0.892	OG0000181
Ochropleura_plecta	Ochropleura_plecta_13632	CCE	Pfam:PF00135:38-556:cov=0.920	OG0000181
Ochropleura_plecta	Ochropleura_plecta_13825	EH	Pfam:PF00561:10-94:cov=0.440	OG0000744
Ochropleura_plecta	Ochropleura_plecta_13850	Keap1_BTB	Pfam:PF00651:68-162:cov=0.356	OG0011631
Ochropleura_plecta	Ochropleura_plecta_13856	EH	Pfam:PF00561:62-303:cov=0.763	OG0000744
Ochropleura_plecta	Ochropleura_plecta_13917	EH	Pfam:PF00561:10-89:cov=0.415	OG0000744
Ochropleura_plecta	Ochropleura_plecta_14046	UGT	Pfam:PF00201:125-355:cov=0.642	OG0009915
Ochropleura_plecta	Ochropleura_plecta_14053	UGT	Pfam:PF00201:142-503:cov=0.693	OG0009915
Ochropleura_plecta	Ochropleura_plecta_14126	CYP	Pfam:PF00067:42-486:cov=0.903	OG0007273
Ochropleura_plecta	Ochropleura_plecta_14167	SULT	Pfam:PF00685:137-387:cov=0.621	OG0005589
Ochropleura_plecta	Ochropleura_plecta_14365	CCE	Pfam:PF00135:3-517:cov=0.968	OG0002322
Ochropleura_plecta	Ochropleura_plecta_14374	FMO	Pfam:PF00743:3-194:cov=0.472	OG0006768
Ochropleura_plecta	Ochropleura_plecta_14402	FMO	Pfam:PF00743:26-238:cov=0.470	OG0001389
Ochropleura_plecta	Ochropleura_plecta_14434	UGT	Pfam:PF00201:33-503:cov=0.897	OG0005647
Ochropleura_plecta	Ochropleura_plecta_14504	CCE	Pfam:PF00135:92-634:cov=0.825	OG0005926
Ochropleura_plecta	Ochropleura_plecta_14512	CYP	Pfam:PF00067:42-504:cov=0.896	OG0002891
Ochropleura_plecta	Ochropleura_plecta_14586	CCE	Pfam:PF00135:31-548:cov=0.892	OG0000760
Ochropleura_plecta	Ochropleura_plecta_14591	CCE	Pfam:PF00135:39-549:cov=0.887	OG0000760
Ochropleura_plecta	Ochropleura_plecta_14618	CCE	Pfam:PF00135:43-561:cov=0.886	OG0000760
Ochropleura_plecta	Ochropleura_plecta_14621	CCE	Pfam:PF00135:37-479:cov=0.837	OG0010322
Ochropleura_plecta	Ochropleura_plecta_14635	CCE	Pfam:PF00135:30-531:cov=0.942	OG0000760
Ochropleura_plecta	Ochropleura_plecta_14648	CCE	Pfam:PF00135:199-683:cov=0.669	OG0009733
Ochropleura_plecta	Ochropleura_plecta_14657	CCE	Pfam:PF00135:289-701:cov=0.574	OG0009996
Ochropleura_plecta	Ochropleura_plecta_14661	CCE	Pfam:PF00135:38-549:cov=0.889	OG0000760
Ochropleura_plecta	Ochropleura_plecta_14690	CYP	Pfam:PF00067:78-524:cov=0.820	OG0008247
Ochropleura_plecta	Ochropleura_plecta_147	CCE	Pfam:PF00135:27-524:cov=0.854	OG0010173
Ochropleura_plecta	Ochropleura_plecta_14710	CYP	Pfam:PF00067:6-351:cov=0.923	OG0006950
Ochropleura_plecta	Ochropleura_plecta_14790	CCE	Pfam:PF00135:23-561:cov=0.921	OG0002076
Ochropleura_plecta	Ochropleura_plecta_14792	CCE	Pfam:PF00135:24-560:cov=0.916	OG0002076
Ochropleura_plecta	Ochropleura_plecta_14818	GST_N	Pfam:PF02798:1-75:cov=0.350	OG0004952
Ochropleura_plecta	Ochropleura_plecta_14824	EH	Pfam:PF00561:43-302:cov=0.722	OG0000387
Ochropleura_plecta	Ochropleura_plecta_14838	CCE	Pfam:PF00135:23-560:cov=0.923	OG0002076
Ochropleura_plecta	Ochropleura_plecta_14840	CCE	Pfam:PF00135:7-506:cov=0.956	OG0009697
Ochropleura_plecta	Ochropleura_plecta_14854	CYP	Pfam:PF00067:37-474:cov=0.888	OG0000507
Ochropleura_plecta	Ochropleura_plecta_14859	CYP	Pfam:PF00067:36-511:cov=0.900	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14867	CYP	Pfam:PF00067:35-511:cov=0.898	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14870	CYP	Pfam:PF00067:35-509:cov=0.900	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14877	CYP	Pfam:PF00067:34-513:cov=0.904	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14881	FMO	Pfam:PF00743:3-220:cov=0.462	OG0002649
Ochropleura_plecta	Ochropleura_plecta_14882	FMO	Pfam:PF00743:3-220:cov=0.506;Pfam:PF00743:225-382:cov=0.367	OG0002649
Ochropleura_plecta	Ochropleura_plecta_14884	CYP	Pfam:PF00067:37-520:cov=0.911	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14889	CYP	Pfam:PF00067:28-469:cov=0.906	OG0000013
Ochropleura_plecta	Ochropleura_plecta_14894	CYP	Pfam:PF00067:35-512:cov=0.902	OG0000044
Ochropleura_plecta	Ochropleura_plecta_14955	Nuclear_receptor_LBD	Pfam:PF00104:276-474:cov=0.404	OG0003980
Ochropleura_plecta	Ochropleura_plecta_1496	Catalase	Pfam:PF00199:41-420:cov=0.736	OG0000338
Ochropleura_plecta	Ochropleura_plecta_15155	CCE	Pfam:PF00135:26-508:cov=0.910	OG0007105
Ochropleura_plecta	Ochropleura_plecta_15173	CCE	Pfam:PF00135:455-920:cov=0.499;Pfam:PF00135:22-426:cov=0.434	OG0002437
Ochropleura_plecta	Ochropleura_plecta_15190	ABC_TMD	Pfam:PF00664:141-427:cov=0.379	OG0003822
Ochropleura_plecta	Ochropleura_plecta_15204	CCE	Pfam:PF00135:22-519:cov=0.914	OG0002437
Ochropleura_plecta	Ochropleura_plecta_15352	SOD_CuZn	Pfam:PF00080:35-170:cov=0.651	OG0002102
Ochropleura_plecta	Ochropleura_plecta_15364	bHLH	Pfam:PF00010:36-87:cov=0.515	OG0004639
Ochropleura_plecta	Ochropleura_plecta_15426	CYP	Pfam:PF00067:28-530:cov=0.933	OG0003887
Ochropleura_plecta	Ochropleura_plecta_15475	EH	Pfam:PF00561:57-310:cov=0.774	OG0004150
Ochropleura_plecta	Ochropleura_plecta_15579	ABC_TMD	Pfam:PF00664:84-390:cov=0.437	OG0002918
Ochropleura_plecta	Ochropleura_plecta_15589	ABC_TMD	Pfam:PF00664:53-325:cov=0.437	OG0002918
Ochropleura_plecta	Ochropleura_plecta_156	CYP	Pfam:PF00067:40-469:cov=0.869	OG0000676
Ochropleura_plecta	Ochropleura_plecta_15659	SOD_CuZn	Pfam:PF00080:13-146:cov=0.887	OG0002102
Ochropleura_plecta	Ochropleura_plecta_15668	CCE	Pfam:PF00135:21-283:cov=0.838	OG0000244
Ochropleura_plecta	Ochropleura_plecta_1569	CYP	Pfam:PF00067:44-484:cov=0.863	OG0002395
Ochropleura_plecta	Ochropleura_plecta_15817	UGT	Pfam:PF00201:77-479:cov=0.824	OG0000608
Ochropleura_plecta	Ochropleura_plecta_15844	CYP	Pfam:PF00067:58-483:cov=0.835	OG0002920
Ochropleura_plecta	Ochropleura_plecta_15863	CYP	Pfam:PF00067:8-376:cov=0.958	OG0002349
Ochropleura_plecta	Ochropleura_plecta_15907	Keap1_BTB	Pfam:PF00651:26-118:cov=0.408	OG0006368
Ochropleura_plecta	Ochropleura_plecta_15914	CCE	Pfam:PF00135:20-332:cov=0.513	OG0003355
Ochropleura_plecta	Ochropleura_plecta_15934	CCE	Pfam:PF00135:37-151:cov=0.742	OG0010614
Ochropleura_plecta	Ochropleura_plecta_15940	Peroxiredoxin	Pfam:PF00578:7-137:cov=0.672	OG0002487
Ochropleura_plecta	Ochropleura_plecta_15954	CCE	Pfam:PF00135:19-125:cov=0.787	OG0010614
Ochropleura_plecta	Ochropleura_plecta_15968	EH	Pfam:PF00561:62-337:cov=0.724	OG0004413
Ochropleura_plecta	Ochropleura_plecta_16010	EH	Pfam:PF00561:71-337:cov=0.685	OG0004413
Ochropleura_plecta	Ochropleura_plecta_16066	CYP	Pfam:PF00067:4-384:cov=0.945	OG0008310
Ochropleura_plecta	Ochropleura_plecta_16111	CYP	Pfam:PF00067:37-479:cov=0.890	OG0000507
Ochropleura_plecta	Ochropleura_plecta_16130	CYP	Pfam:PF00067:32-507:cov=0.930	OG0010689
Ochropleura_plecta	Ochropleura_plecta_16310	GST_C	Pfam:PF00043:112-190:cov=0.362	OG0000180
Ochropleura_plecta	Ochropleura_plecta_16348	Nuclear_receptor_LBD	Pfam:PF00104:74-196:cov=0.380	OG0003819
Ochropleura_plecta	Ochropleura_plecta_16413	Nuclear_receptor_LBD	Pfam:PF00104:145-330:cov=0.447	OG0001039
Ochropleura_plecta	Ochropleura_plecta_16462	SULT	Pfam:PF00685:289-573:cov=0.477	OG0001231
Ochropleura_plecta	Ochropleura_plecta_16470	SULT	Pfam:PF00685:149-422:cov=0.614	OG0001231
Ochropleura_plecta	Ochropleura_plecta_16846	Keap1_BTB	Pfam:PF00651:22-115:cov=0.734	OG0002298
Ochropleura_plecta	Ochropleura_plecta_16866	CYP	Pfam:PF00067:32-483:cov=0.874	OG0000057
Ochropleura_plecta	Ochropleura_plecta_16884	CYP	Pfam:PF00067:32-316:cov=0.638	OG0000057
Ochropleura_plecta	Ochropleura_plecta_16957	Keap1_BTB	Pfam:PF00651:107-213:cov=0.378	OG0005606
Ochropleura_plecta	Ochropleura_plecta_16985	CCE	Pfam:PF00135:28-574:cov=0.711	OG0007344
Ochropleura_plecta	Ochropleura_plecta_16986	Keap1_Kelch	Pfam:PF01344:4-48:cov=0.421	OG0009405
Ochropleura_plecta	Ochropleura_plecta_1699	Catalase	Pfam:PF00199:67-423:cov=0.646	OG0005564
Ochropleura_plecta	Ochropleura_plecta_171	CCE	Pfam:PF00135:22-529:cov=0.885	OG0000020
Ochropleura_plecta	Ochropleura_plecta_17271	CCE	Pfam:PF00135:166-478:cov=0.634	OG0000129
Ochropleura_plecta	Ochropleura_plecta_17278	CCE	Pfam:PF00135:23-547:cov=0.941	OG0000244
Ochropleura_plecta	Ochropleura_plecta_17279	CCE	Pfam:PF00135:3-524:cov=0.976	OG0000244
Ochropleura_plecta	Ochropleura_plecta_17280	CCE	Pfam:PF00135:3-514:cov=0.953	OG0000129
Ochropleura_plecta	Ochropleura_plecta_17284	CCE	Pfam:PF00135:2-521:cov=0.977	OG0000244
Ochropleura_plecta	Ochropleura_plecta_17290	CCE	Pfam:PF00135:3-524:cov=0.976	OG0000244
Ochropleura_plecta	Ochropleura_plecta_17291	CCE	Pfam:PF00135:24-544:cov=0.939	OG0017395
Ochropleura_plecta	Ochropleura_plecta_17296	CCE	Pfam:PF00135:3-526:cov=0.967	OG0000129
Ochropleura_plecta	Ochropleura_plecta_17300	CCE	Pfam:PF00135:3-532:cov=0.976	OG0000244
Ochropleura_plecta	Ochropleura_plecta_17304	CCE	Pfam:PF00135:3-522:cov=0.968	OG0000129
Ochropleura_plecta	Ochropleura_plecta_17424	ABC_TMD	Pfam:PF00664:124-393:cov=0.384	OG0005978
Ochropleura_plecta	Ochropleura_plecta_17450	GST_C	Pfam:PF00043:112-190:cov=0.369	OG0000180
Ochropleura_plecta	Ochropleura_plecta_17461	GST_C	Pfam:PF00043:118-193:cov=0.352	OG0000180
Ochropleura_plecta	Ochropleura_plecta_17471	CYP	Pfam:PF00067:37-462:cov=0.877	OG0007322
Ochropleura_plecta	Ochropleura_plecta_17488	CYP	Pfam:PF00067:35-488:cov=0.919	OG0006770
Ochropleura_plecta	Ochropleura_plecta_17524	Thioredoxin	Pfam:PF00085:42-122:cov=0.431	OG0006630
Ochropleura_plecta	Ochropleura_plecta_17535	UGT	Pfam:PF00201:87-487:cov=0.786	OG0000546
Ochropleura_plecta	Ochropleura_plecta_17543	UGT	Pfam:PF00201:28-478:cov=0.518;Pfam:PF00201:488-871:cov=0.441	OG0008476
Ochropleura_plecta	Ochropleura_plecta_17548	UGT	Pfam:PF00201:104-497:cov=0.762	OG0000546
Ochropleura_plecta	Ochropleura_plecta_17550	UGT	Pfam:PF00201:86-335:cov=0.729	OG0008476
Ochropleura_plecta	Ochropleura_plecta_17558	UGT	Pfam:PF00201:73-497:cov=0.822	OG0000546
Ochropleura_plecta	Ochropleura_plecta_17560	UGT	Pfam:PF00201:67-506:cov=0.835	OG0008892
Ochropleura_plecta	Ochropleura_plecta_17564	UGT	Pfam:PF00201:30-421:cov=0.931	OG0008476
Ochropleura_plecta	Ochropleura_plecta_17766	CCE	Pfam:PF00135:20-510:cov=0.935	OG0007552
Ochropleura_plecta	Ochropleura_plecta_17773	CCE	Pfam:PF00135:22-510:cov=0.939	OG0007552
Ochropleura_plecta	Ochropleura_plecta_1780	Catalase	Pfam:PF00199:71-429:cov=0.653	OG0005564
Ochropleura_plecta	Ochropleura_plecta_17903	SULT	Pfam:PF00685:60-318:cov=0.794	OG0005480
Ochropleura_plecta	Ochropleura_plecta_17907	SULT	Pfam:PF00685:5-272:cov=0.934	OG0008776
Ochropleura_plecta	Ochropleura_plecta_1800	Catalase	Pfam:PF00199:66-424:cov=0.647	OG0005564
Ochropleura_plecta	Ochropleura_plecta_18046	CYP	Pfam:PF00067:28-465:cov=0.892	OG0000013
Ochropleura_plecta	Ochropleura_plecta_1860	Catalase	Pfam:PF00199:69-425:cov=0.672	OG0005564
Ochropleura_plecta	Ochropleura_plecta_1874	Catalase	Pfam:PF00199:66-424:cov=0.647	OG0005564
Ochropleura_plecta	Ochropleura_plecta_189	CCE	Pfam:PF00135:23-532:cov=0.916	OG0000020
Ochropleura_plecta	Ochropleura_plecta_1964	Catalase	Pfam:PF00199:49-255:cov=0.676	OG0005564
Ochropleura_plecta	Ochropleura_plecta_203	CCE	Pfam:PF00135:23-530:cov=0.917	OG0000020
Ochropleura_plecta	Ochropleura_plecta_212	CCE	Pfam:PF00135:30-137:cov=0.766	OG0012531
Ochropleura_plecta	Ochropleura_plecta_2122	Thioredoxin	Pfam:PF00085:9-102:cov=0.887	OG0002684
Ochropleura_plecta	Ochropleura_plecta_2235	UGT	Pfam:PF00201:79-565:cov=0.856	OG0000017
Ochropleura_plecta	Ochropleura_plecta_225	CCE	Pfam:PF00135:23-532:cov=0.884	OG0000020
Ochropleura_plecta	Ochropleura_plecta_2257	UGT	Pfam:PF00201:151-519:cov=0.708	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2266	bHLH	Pfam:PF00010:41-82:cov=0.472	OG0012650
Ochropleura_plecta	Ochropleura_plecta_2292	UGT	Pfam:PF00201:62-543:cov=0.881	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2293	UGT	Pfam:PF00201:32-514:cov=0.932	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2294	UGT	Pfam:PF00201:64-470:cov=0.851	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2305	UGT	Pfam:PF00201:33-519:cov=0.933	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2321	UGT	Pfam:PF00201:31-506:cov=0.910	OG0014535
Ochropleura_plecta	Ochropleura_plecta_2373	UGT	Pfam:PF00201:33-488:cov=0.901	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2388	UGT	Pfam:PF00201:618-1037:cov=0.404;Pfam:PF00201:24-513:cov=0.471	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2392	bHLH	Pfam:PF00010:25-74:cov=0.476	OG0012649
Ochropleura_plecta	Ochropleura_plecta_2400	UGT	Pfam:PF00201:21-508:cov=0.938	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2445	UGT	Pfam:PF00201:41-518:cov=0.916	OG0000017
Ochropleura_plecta	Ochropleura_plecta_2450	CYP	Pfam:PF00067:69-508:cov=0.838	OG0003226
Ochropleura_plecta	Ochropleura_plecta_2475	UGT	Pfam:PF00201:32-427:cov=0.910	OG0000005
Ochropleura_plecta	Ochropleura_plecta_251	CCE	Pfam:PF00135:23-530:cov=0.919	OG0000020
Ochropleura_plecta	Ochropleura_plecta_2563	CCE	Pfam:PF00135:10-530:cov=0.942	OG0002257
Ochropleura_plecta	Ochropleura_plecta_2573	CYP	Pfam:PF00067:52-469:cov=0.841	OG0000676
Ochropleura_plecta	Ochropleura_plecta_2590	CCE	Pfam:PF00135:55-593:cov=0.845	OG0004660
Ochropleura_plecta	Ochropleura_plecta_2596	UGT	Pfam:PF00201:31-511:cov=0.920	OG0000005
Ochropleura_plecta	Ochropleura_plecta_262	CCE	Pfam:PF00135:24-528:cov=0.889	OG0000020
Ochropleura_plecta	Ochropleura_plecta_2632	UGT	Pfam:PF00201:85-206:cov=0.567	OG0000005
Ochropleura_plecta	Ochropleura_plecta_2645	CYP	Pfam:PF00067:52-473:cov=0.849	OG0000676
Ochropleura_plecta	Ochropleura_plecta_2653	UGT	Pfam:PF00201:32-511:cov=0.914	OG0000005
Ochropleura_plecta	Ochropleura_plecta_2684	UGT	Pfam:PF00201:32-513:cov=0.915	OG0000005
Ochropleura_plecta	Ochropleura_plecta_2709	EH	Pfam:PF00561:80-206:cov=0.462	OG0009489
Ochropleura_plecta	Ochropleura_plecta_28	CCE	Pfam:PF00135:20-493:cov=0.583	OG0008698
Ochropleura_plecta	Ochropleura_plecta_3090	CYP	Pfam:PF00067:35-473:cov=0.871	OG0005497
Ochropleura_plecta	Ochropleura_plecta_314	CCE	Pfam:PF00135:24-526:cov=0.872	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3163	Keap1_BTB	Pfam:PF00651:30-122:cov=0.554	OG0001417
Ochropleura_plecta	Ochropleura_plecta_320	CCE	Pfam:PF00135:23-512:cov=0.894	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3257	CCE	Pfam:PF00135:14-427:cov=0.850	OG0009583
Ochropleura_plecta	Ochropleura_plecta_3270	CCE	Pfam:PF00135:25-137:cov=0.801	OG0012977
Ochropleura_plecta	Ochropleura_plecta_334	CCE	Pfam:PF00135:22-529:cov=0.885	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3463	EH	Pfam:PF00561:9-141:cov=0.395	OG0000119
Ochropleura_plecta	Ochropleura_plecta_351	CYP	Pfam:PF00067:78-485:cov=0.823	OG0000676
Ochropleura_plecta	Ochropleura_plecta_3679	CYP	Pfam:PF00067:49-551:cov=0.892	OG0002363
Ochropleura_plecta	Ochropleura_plecta_370	CCE	Pfam:PF00135:23-532:cov=0.916	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3706	CYP	Pfam:PF00067:51-544:cov=0.888	OG0006834
Ochropleura_plecta	Ochropleura_plecta_375	CCE	Pfam:PF00135:23-533:cov=0.884	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3769	CCE	Pfam:PF00135:258-577:cov=0.432	OG0007205
Ochropleura_plecta	Ochropleura_plecta_3827	CYP	Pfam:PF00067:48-526:cov=0.852	OG0002363
Ochropleura_plecta	Ochropleura_plecta_391	CCE	Pfam:PF00135:23-516:cov=0.859	OG0000020
Ochropleura_plecta	Ochropleura_plecta_3936	CYP	Pfam:PF00067:50-532:cov=0.850	OG0002363
Ochropleura_plecta	Ochropleura_plecta_395	CYP	Pfam:PF00067:46-486:cov=0.900	OG0002065
Ochropleura_plecta	Ochropleura_plecta_3972	CYP	Pfam:PF00067:33-493:cov=0.902	OG0000057
Ochropleura_plecta	Ochropleura_plecta_3986	CYP	Pfam:PF00067:34-494:cov=0.900	OG0000057
Ochropleura_plecta	Ochropleura_plecta_399	CCE	Pfam:PF00135:26-518:cov=0.921	OG0011220
Ochropleura_plecta	Ochropleura_plecta_4038	CCE	Pfam:PF00135:4-515:cov=0.957	OG0005388
Ochropleura_plecta	Ochropleura_plecta_405	CCE	Pfam:PF00135:81-200:cov=0.526	OG0010614
Ochropleura_plecta	Ochropleura_plecta_4062	CYP	Pfam:PF00067:33-491:cov=0.898	OG0000057
Ochropleura_plecta	Ochropleura_plecta_4066	CCE	Pfam:PF00135:3-110:cov=0.857	OG0004782
Ochropleura_plecta	Ochropleura_plecta_4125	CCE	Pfam:PF00135:4-137:cov=0.905	OG0004782
Ochropleura_plecta	Ochropleura_plecta_413	CCE	Pfam:PF00135:24-505:cov=0.743	OG0010173
